timestamp,source_port,destination_port,protocol,length,traffic_direction,packet_rate,data_rate,is_encrypted,destination_device,name,malicious,cpu_usage,memory_usage,disk_usage,network_traffic_in,network_traffic_out,risk_score
2024-08-26T12:00:38.000000Z,41317,43388,TCP,1115,inbound,319,180932,True,Linux server,MITM,1,51.44,60.45,67.93,720,428,4.45
2024-08-26T12:01:21.000000Z,32668,63019,TCP,1320,outbound,325,415224,True,Linux server,MITM,1,68.32,53.41,60.71,690,926,4.9
2024-08-26T12:06:14.000000Z,56755,59992,TCP,1872,inbound,490,448941,False,Windows server,MITM,1,56.65,59.36,63.09,868,836,4.85
2024-08-26T12:02:23.000000Z,18372,5803,TCP,855,outbound,255,183995,True,Linux server,MITM,1,58.14,57.09,67.12,749,475,4.25
2024-08-26T12:08:11.000000Z,12656,55512,TCP,831,outbound,470,427324,True,Linux server,MITM,1,69.45,58.36,61.77,989,541,4.7
2024-08-26T12:08:32.000000Z,4071,60452,UDP,1022,outbound,421,414784,False,Linux server,MITM,1,68.38,65.01,78.43,561,929,5.0
2024-08-26T12:00:54.000000Z,64953,15119,UDP,777,inbound,193,324473,False,Windows server,MITM,1,65.51,50.57,67.81,680,997,4.9
2024-08-26T12:01:51.000000Z,37469,50672,TCP,1979,inbound,122,226491,True,Windows server,MITM,1,69.43,69.08,67.73,647,821,5.1
2024-08-26T12:01:44.000000Z,27537,2956,UDP,1535,inbound,453,308080,True,Windows server,MITM,1,50.02,60.01,75.78,649,651,4.75
2024-08-26T12:08:28.000000Z,37786,28804,TCP,1101,inbound,107,240563,False,Linux server,MITM,1,62.44,54.31,69.68,777,728,4.7
2024-08-26T12:06:32.000000Z,57683,4069,UDP,996,outbound,351,290306,False,Linux server,MITM,1,67.24,53.04,74.44,887,488,4.8
2024-08-26T12:05:14.000000Z,56414,4186,TCP,547,inbound,487,498743,False,Linux server,MITM,1,50.24,51.31,59.07,691,453,4.15
2024-08-26T12:08:30.000000Z,35608,1878,UDP,658,outbound,376,296406,False,Windows server,MITM,1,57.68,67.62,65.54,607,561,4.45
2024-08-26T12:00:55.000000Z,55187,62202,UDP,539,outbound,406,134371,True,Windows server,MITM,1,57.27,65.32,55.22,983,556,4.55
2024-08-26T12:03:51.000000Z,44034,30715,UDP,1735,outbound,453,249275,True,Windows server,MITM,1,56.98,59.01,64.54,949,943,4.85
2024-08-26T12:07:14.000000Z,25467,6810,TCP,1756,inbound,164,429777,True,Windows server,MITM,1,60.71,60.69,58.52,757,894,5.0
2024-08-26T12:04:12.000000Z,49592,43222,TCP,702,outbound,246,238983,False,Linux server,MITM,1,51.44,68.18,65.83,781,965,4.85
2024-08-26T12:03:36.000000Z,43993,26431,TCP,1115,inbound,236,351710,True,Linux server,MITM,1,61.57,55.69,77.24,973,405,4.8
2024-08-26T12:03:00.000000Z,41272,52691,UDP,1313,outbound,351,118574,False,Linux server,MITM,1,52.97,68.19,59.19,746,436,4.35
2024-08-26T12:05:47.000000Z,40417,34758,UDP,743,inbound,418,374508,False,Linux server,MITM,1,59.78,60.91,65.41,880,763,4.85
2024-08-26T12:07:32.000000Z,33401,39880,UDP,706,inbound,398,365549,True,Windows server,MITM,1,52.53,69.14,77.08,512,807,4.75
2024-08-26T12:01:41.000000Z,55544,5183,UDP,1604,inbound,436,495887,True,Windows server,MITM,1,57.22,66.2,69.75,953,876,5.05
2024-08-26T12:07:39.000000Z,57946,35058,UDP,1158,inbound,470,449530,False,Windows server,MITM,1,62.4,66.57,71.67,541,897,5.0
2024-08-26T12:00:06.000000Z,38357,22180,TCP,1058,outbound,194,184181,True,Linux server,MITM,1,55.04,51.29,62.61,800,600,4.65
2024-08-26T12:04:04.000000Z,27401,38004,TCP,616,inbound,218,429504,True,Windows server,MITM,1,68.31,61.49,76.13,1000,539,5.2
2024-08-26T12:01:41.000000Z,20833,56901,TCP,1005,inbound,421,413500,False,Windows server,MITM,1,66.71,66.26,63.94,561,905,4.9
2024-08-26T12:03:01.000000Z,22509,19950,UDP,1151,outbound,383,456006,False,Windows server,MITM,1,51.15,60.1,73.23,740,990,4.95
2024-08-26T12:08:19.000000Z,5634,13561,UDP,1036,inbound,379,198793,True,Linux server,MITM,1,57.2,68.56,62.15,745,543,4.45
2024-08-26T12:02:39.000000Z,41872,11994,UDP,664,inbound,471,399489,False,Linux server,MITM,1,57.49,66.17,74.35,896,955,5.15
2024-08-26T12:00:20.000000Z,55358,30957,TCP,1841,outbound,150,187141,True,Linux server,MITM,1,55.48,66.9,66.72,715,974,4.85
2024-08-26T12:06:15.000000Z,59803,19267,TCP,776,outbound,266,271424,False,Windows server,MITM,1,65.43,69.45,63.08,974,892,5.3
2024-08-26T12:06:16.000000Z,53111,20635,UDP,1715,outbound,463,356623,True,Windows server,MITM,1,58.33,62.92,76.47,613,760,4.75
2024-08-26T12:01:07.000000Z,29104,9314,UDP,888,inbound,202,223999,False,Windows server,MITM,1,66.19,55.49,77.36,679,796,4.8
2024-08-26T12:08:25.000000Z,56035,6263,UDP,722,outbound,316,465023,True,Linux server,MITM,1,55.64,57.54,61.08,607,987,4.65
2024-08-26T12:01:25.000000Z,24321,7128,TCP,882,outbound,416,226560,True,Linux server,MITM,1,67.23,52.95,56.24,997,737,4.8
2024-08-26T12:05:54.000000Z,6579,56442,UDP,943,inbound,174,350263,False,Windows server,MITM,1,61.15,57.28,64.33,813,471,4.7
2024-08-26T12:00:19.000000Z,26099,45436,UDP,1324,inbound,199,493817,False,Linux server,MITM,1,59.37,52.4,76.36,804,521,4.55
2024-08-26T12:01:38.000000Z,64195,15339,UDP,515,inbound,102,119669,True,Linux server,MITM,1,62.24,54.69,70.67,636,776,4.8
2024-08-26T12:02:33.000000Z,44702,5606,UDP,1075,inbound,203,127297,True,Windows server,MITM,1,64.68,53.4,63.22,680,648,4.7
2024-08-26T12:03:31.000000Z,28493,23944,UDP,692,outbound,304,356202,False,Linux server,MITM,1,69.39,63.78,68.58,543,698,4.7
2024-08-26T12:00:37.000000Z,43314,33191,TCP,959,inbound,145,411713,False,Linux server,MITM,1,64.48,61.52,60.19,808,991,5.3
2024-08-26T12:06:16.000000Z,60151,44584,UDP,1238,outbound,408,120252,False,Linux server,MITM,1,56.33,54.35,75.14,878,874,4.95
2024-08-26T12:08:51.000000Z,35715,41963,TCP,1331,inbound,171,342639,True,Windows server,MITM,1,53.12,54.95,69.38,896,485,4.45
2024-08-26T12:00:17.000000Z,50173,11823,TCP,1203,inbound,376,194731,False,Linux server,MITM,1,55.38,56.32,66.83,662,478,4.25
2024-08-26T12:03:13.000000Z,2650,60742,TCP,651,inbound,312,356869,True,Linux server,MITM,1,68.31,54.06,70.42,610,955,5.0
2024-08-26T12:04:02.000000Z,7760,12955,TCP,1912,outbound,309,382879,True,Windows server,MITM,1,54.6,67.07,66.53,657,607,4.65
2024-08-26T12:06:23.000000Z,14128,23517,TCP,1616,outbound,296,448342,True,Linux server,MITM,1,67.93,59.96,71.5,799,416,4.6
2024-08-26T12:09:09.000000Z,16546,48367,UDP,1451,inbound,268,195211,True,Windows server,MITM,1,67.13,55.47,73.86,543,791,4.6
2024-08-26T12:00:23.000000Z,6951,15064,UDP,1763,outbound,177,259824,False,Linux server,MITM,1,64.16,65.61,74.53,993,531,5.0
2024-08-26T12:09:04.000000Z,12883,52133,UDP,645,outbound,175,283261,True,Linux server,MITM,1,67.79,61.72,67.05,868,737,5.1
2024-08-26T12:08:45.000000Z,52858,8168,TCP,676,outbound,203,397380,True,Linux server,MITM,1,64.1,61.91,62.32,649,640,4.9
2024-08-26T12:07:46.000000Z,10696,30530,UDP,1389,outbound,274,143888,False,Linux server,MITM,1,58.56,56.18,69.16,909,826,4.85
2024-08-26T12:05:54.000000Z,19307,11329,TCP,1388,inbound,246,445413,True,Windows server,MITM,1,67.33,59.12,74.82,877,667,5.0
2024-08-26T12:08:37.000000Z,19592,42381,UDP,1748,inbound,202,370134,False,Linux server,MITM,1,51.65,65.8,79.43,597,665,4.55
2024-08-26T12:05:34.000000Z,61364,56831,TCP,1417,inbound,349,153883,True,Windows server,MITM,1,69.69,61.88,75.54,789,728,5.0
2024-08-26T12:09:33.000000Z,52063,32747,TCP,694,inbound,371,364358,True,Windows server,MITM,1,69.16,57.45,60.06,877,934,5.1
2024-08-26T12:05:00.000000Z,33001,15835,TCP,614,inbound,432,365208,True,Windows server,MITM,1,66.67,61.35,62.62,617,713,4.9
2024-08-26T12:02:00.000000Z,35546,41410,UDP,695,inbound,327,268137,True,Linux server,MITM,1,56.74,69.53,79.22,801,413,4.75
2024-08-26T12:06:08.000000Z,38445,59250,TCP,1661,outbound,348,408027,True,Linux server,MITM,1,52.77,61.02,58.8,717,590,4.35
2024-08-26T12:08:54.000000Z,55838,2620,TCP,1376,outbound,213,310703,True,Windows server,MITM,1,66.35,50.08,73.43,623,907,5.0
2024-08-26T12:09:22.000000Z,17284,38294,UDP,1950,outbound,231,488996,True,Windows server,MITM,1,63.49,66.03,58.65,713,857,5.0
2024-08-26T12:02:54.000000Z,12272,30229,TCP,1961,inbound,361,285115,False,Linux server,MITM,1,55.31,57.84,62.67,681,941,4.65
2024-08-26T12:01:47.000000Z,24407,7233,TCP,838,inbound,286,429438,False,Windows server,MITM,1,50.45,52.67,70.68,960,776,4.75
2024-08-26T12:05:09.000000Z,44435,8101,UDP,1147,inbound,231,132175,False,Linux server,MITM,1,68.03,52.21,71.33,596,884,4.8
2024-08-26T12:05:25.000000Z,30014,25959,UDP,1954,outbound,142,364387,False,Linux server,MITM,1,61.05,62.04,78.45,838,726,5.2
2024-08-26T12:06:35.000000Z,60756,3583,UDP,1650,inbound,240,484853,True,Linux server,MITM,1,66.08,62.73,78.96,703,658,5.0
2024-08-26T12:06:38.000000Z,64268,38381,UDP,1476,inbound,182,447663,False,Linux server,MITM,1,64.65,56.52,72.56,787,955,5.0
2024-08-26T12:09:35.000000Z,43076,48177,TCP,1924,outbound,214,406882,False,Linux server,MITM,1,60.04,51.85,63.79,847,948,5.1
2024-08-26T12:09:02.000000Z,31124,47113,TCP,1549,outbound,424,316416,True,Windows server,MITM,1,52.23,52.8,60.3,870,714,4.65
2024-08-26T12:03:01.000000Z,64195,19242,TCP,927,outbound,387,494686,True,Linux server,MITM,1,68.52,57.43,59.97,695,535,4.4
2024-08-26T12:06:27.000000Z,40385,28725,TCP,855,outbound,319,390566,True,Windows server,MITM,1,67.73,56.72,59.24,814,414,4.6
2024-08-26T12:01:36.000000Z,3588,28487,TCP,662,outbound,492,147550,True,Windows server,MITM,1,62.96,64.77,69.35,864,771,5.1
2024-08-26T12:02:32.000000Z,47917,43962,TCP,621,inbound,353,170686,False,Linux server,MITM,1,50.01,57.46,69.53,960,692,4.65
2024-08-26T12:02:35.000000Z,14908,24559,UDP,1385,outbound,294,142916,False,Windows server,MITM,1,51.09,69.43,76.19,560,862,4.75
2024-08-26T12:00:20.000000Z,34981,36648,UDP,1284,inbound,222,286912,False,Linux server,MITM,1,52.28,55.1,59.96,967,422,4.35
2024-08-26T12:02:28.000000Z,27233,64503,TCP,1288,outbound,196,394515,True,Linux server,MITM,1,51.06,52.18,78.17,571,796,4.35
2024-08-26T12:09:13.000000Z,38504,8489,TCP,520,inbound,153,391240,False,Windows server,MITM,1,57.89,54.39,79.94,812,588,4.55
2024-08-26T12:06:54.000000Z,28167,25581,UDP,1416,inbound,385,405839,True,Linux server,MITM,1,62.38,59.61,74.92,961,749,5.0
2024-08-26T12:03:47.000000Z,9439,31372,UDP,646,inbound,344,260742,True,Windows server,MITM,1,55.87,69.77,77.29,952,833,5.15
2024-08-26T12:00:59.000000Z,11413,1475,TCP,785,inbound,267,417902,True,Windows server,MITM,1,69.51,60.7,67.9,656,664,4.9
2024-08-26T12:07:57.000000Z,59723,34241,TCP,1979,outbound,392,184360,True,Windows server,MITM,1,63.97,57.76,75.47,627,940,5.0
2024-08-26T12:07:12.000000Z,49232,6449,TCP,1749,inbound,349,106269,False,Windows server,MITM,1,61.83,57.17,79.32,663,564,4.6
2024-08-26T12:07:02.000000Z,10128,11538,UDP,866,inbound,142,458797,True,Linux server,MITM,1,64.76,53.66,58.1,695,692,4.6
2024-08-26T12:01:13.000000Z,63783,38855,UDP,1330,inbound,332,163494,True,Windows server,MITM,1,59.03,59.32,64.62,645,704,4.45
2024-08-26T12:03:39.000000Z,43049,53686,TCP,1600,inbound,208,158466,False,Linux server,MITM,1,68.35,52.07,57.14,734,971,4.8
2024-08-26T12:04:32.000000Z,33914,15883,UDP,1026,outbound,393,336896,False,Windows server,MITM,1,52.11,58.04,72.04,563,949,4.55
2024-08-26T12:06:46.000000Z,37470,8638,TCP,1010,inbound,269,182601,False,Windows server,MITM,1,58.54,64.83,63.77,512,599,4.25
2024-08-26T12:08:16.000000Z,28083,6339,UDP,1810,outbound,184,395139,False,Linux server,MITM,1,50.89,65.08,71.19,568,906,4.75
2024-08-26T12:09:28.000000Z,12829,35622,TCP,1840,inbound,489,311963,True,Windows server,MITM,1,55.97,55.59,62.95,915,441,4.45
2024-08-26T12:06:07.000000Z,27980,26491,UDP,946,outbound,445,197678,False,Linux server,MITM,1,51.24,56.41,69.94,918,945,4.85
2024-08-26T12:08:41.000000Z,19000,13829,TCP,1178,outbound,170,179269,True,Windows server,MITM,1,60.98,50.32,66.85,562,534,4.3
2024-08-26T12:05:36.000000Z,16058,45913,UDP,1367,inbound,176,207920,True,Windows server,MITM,1,60.63,57.46,59.33,811,893,5.0
2024-08-26T12:00:25.000000Z,4133,30177,TCP,1356,inbound,346,277337,False,Windows server,MITM,1,61.41,51.01,65.3,599,970,4.7
2024-08-26T12:02:42.000000Z,39207,33386,UDP,1818,inbound,484,486785,False,Linux server,MITM,1,55.85,52.24,56.54,770,495,4.15
2024-08-26T12:05:06.000000Z,8368,22677,UDP,1636,inbound,121,117891,False,Windows server,MITM,1,58.5,52.79,61.9,521,602,4.25
2024-08-26T12:00:37.000000Z,46258,34229,TCP,1642,inbound,467,478106,True,Windows server,MITM,1,54.68,60.09,75.06,549,854,4.75
2024-08-26T12:09:09.000000Z,39822,8946,TCP,550,outbound,324,387521,True,Linux server,MITM,1,64.17,65.76,71.36,660,865,5.2
2024-08-26T12:01:28.000000Z,43748,19977,TCP,1187,inbound,192,208931,False,Linux server,MITM,1,61.46,54.81,59.06,804,726,4.8
2024-08-26T12:04:31.000000Z,14674,19650,TCP,1970,inbound,130,268742,True,Linux server,MITM,1,57.09,54.21,72.19,904,492,4.55
2024-08-26T12:07:32.000000Z,59361,32074,TCP,1254,inbound,222,226487,False,Linux server,MITM,1,65.99,59.29,65.34,698,908,4.9
2024-08-26T12:02:01.000000Z,9916,60342,TCP,1017,inbound,114,387633,False,Linux server,MITM,1,59.61,57.83,72.56,968,511,4.55
2024-08-26T12:03:40.000000Z,58993,20310,UDP,541,inbound,412,106974,False,Windows server,MITM,1,51.98,55.78,55.6,612,593,4.15
2024-08-26T12:00:37.000000Z,25414,56743,UDP,1160,inbound,257,234229,False,Linux server,MITM,1,56.3,51.97,67.79,669,774,4.45
2024-08-26T12:00:45.000000Z,16825,45200,UDP,1407,outbound,175,304677,True,Linux server,MITM,1,61.39,50.03,60.57,728,957,4.9
2024-08-26T12:03:13.000000Z,16431,32733,UDP,1243,inbound,368,297710,True,Windows server,MITM,1,50.49,61.04,62.44,640,762,4.65
2024-08-26T12:03:16.000000Z,51134,27230,UDP,1459,outbound,230,242360,False,Windows server,MITM,1,60.75,66.8,65.6,632,947,5.1
2024-08-26T12:02:43.000000Z,55176,34552,UDP,814,outbound,210,451896,False,Linux server,MITM,1,67.94,66.66,73.81,558,652,4.8
2024-08-26T12:02:57.000000Z,27559,23430,UDP,651,outbound,103,147692,True,Linux server,MITM,1,56.12,66.16,57.85,981,905,4.95
2024-08-26T12:06:20.000000Z,4292,12538,UDP,839,outbound,414,173016,True,Windows server,MITM,1,50.78,69.56,74.26,968,908,5.15
2024-08-26T12:08:09.000000Z,12708,15088,TCP,687,inbound,369,298213,False,Linux server,MITM,1,57.88,65.42,77.06,638,891,4.95
2024-08-26T12:05:00.000000Z,3053,14357,UDP,545,inbound,337,193015,True,Windows server,MITM,1,55.69,52.7,66.73,803,864,4.85
2024-08-26T12:03:23.000000Z,39878,4857,UDP,1818,inbound,205,215456,False,Linux server,MITM,1,57.76,53.52,76.2,879,952,4.95
2024-08-26T12:02:58.000000Z,48550,38705,TCP,1101,inbound,190,448395,False,Linux server,MITM,1,59.27,52.14,75.19,720,930,4.75
2024-08-26T12:09:47.000000Z,21572,13957,TCP,1633,inbound,375,131487,True,Linux server,MITM,1,52.96,51.95,55.84,550,716,4.15
2024-08-26T12:01:55.000000Z,50815,34167,TCP,1910,outbound,315,355376,False,Linux server,MITM,1,58.68,63.05,59.56,578,634,4.35
2024-08-26T12:03:54.000000Z,25924,16249,UDP,993,inbound,191,290682,False,Windows server,MITM,1,50.49,52.84,79.63,851,942,4.95
2024-08-26T12:01:50.000000Z,59585,58392,TCP,1403,outbound,136,403380,True,Windows server,MITM,1,62.14,66.01,59.21,527,883,4.8
2024-08-26T12:04:23.000000Z,5064,32686,TCP,1896,inbound,173,356040,True,Windows server,MITM,1,60.98,56.53,58.9,560,460,4.2
2024-08-26T12:01:44.000000Z,50610,7441,TCP,1847,outbound,301,159843,False,Windows server,MITM,1,66.63,50.15,63.65,688,570,4.5
2024-08-26T12:00:55.000000Z,13275,23607,UDP,1832,outbound,187,109782,True,Linux server,MITM,1,59.61,52.63,59.17,509,699,4.15
2024-08-26T12:06:11.000000Z,6969,52101,TCP,761,outbound,495,484841,False,Linux server,MITM,1,53.86,62.74,75.94,845,438,4.75
2024-08-26T12:09:01.000000Z,8548,51835,UDP,1540,inbound,280,174913,True,Windows server,MITM,1,69.15,51.35,76.39,587,998,4.8
2024-08-26T12:07:38.000000Z,34122,49471,TCP,1644,outbound,140,401673,True,Windows server,MITM,1,67.94,66.75,74.33,712,587,4.8
2024-08-26T12:03:31.000000Z,18247,45432,UDP,559,outbound,429,350165,False,Windows server,MITM,1,58.08,64.73,78.39,711,554,4.55
2024-08-26T12:09:42.000000Z,22065,54998,TCP,954,inbound,492,351320,True,Windows server,MITM,1,69.4,63.61,71.13,979,718,5.2
2024-08-26T12:01:20.000000Z,1510,36969,TCP,557,outbound,160,345614,False,Linux server,MITM,1,54.91,61.22,73.08,795,796,4.75
2024-08-26T12:07:14.000000Z,26284,11174,UDP,909,outbound,327,335933,False,Windows server,MITM,1,65.88,65.72,66.03,961,432,4.9
2024-08-26T12:08:56.000000Z,13729,57632,TCP,957,inbound,223,311109,True,Linux server,MITM,1,69.97,67.94,57.59,672,889,5.0
2024-08-26T12:06:26.000000Z,2678,1872,UDP,1671,inbound,108,280666,True,Windows server,MITM,1,60.87,68.48,59.0,700,762,4.8
2024-08-26T12:00:36.000000Z,50160,48925,TCP,1626,inbound,101,179985,True,Linux server,MITM,1,53.3,63.67,78.4,558,631,4.55
2024-08-26T12:00:27.000000Z,21912,40647,UDP,1960,outbound,303,157098,False,Linux server,MITM,1,55.37,52.13,69.7,976,462,4.45
2024-08-26T12:05:30.000000Z,21429,55750,TCP,775,inbound,360,395578,True,Windows server,MITM,1,59.55,67.42,74.75,920,600,4.95
2024-08-26T12:09:44.000000Z,38223,8785,TCP,1730,outbound,367,362618,False,Windows server,MITM,1,55.32,64.6,62.84,638,650,4.65
2024-08-26T12:06:40.000000Z,16727,2719,TCP,1369,inbound,297,343085,False,Linux server,MITM,1,58.83,64.95,57.47,705,870,4.75
2024-08-26T12:06:59.000000Z,65197,60499,UDP,1000,inbound,269,259510,False,Linux server,MITM,1,54.98,55.99,75.18,959,836,4.95
2024-08-26T12:08:55.000000Z,55646,5742,UDP,1757,outbound,116,234150,True,Windows server,MITM,1,61.76,60.0,68.53,502,511,4.5
2024-08-26T12:00:28.000000Z,23477,31809,TCP,1180,outbound,417,486955,True,Windows server,MITM,1,65.61,50.97,63.85,851,605,4.9
2024-08-26T12:03:25.000000Z,58462,33702,UDP,1746,inbound,312,114855,False,Linux server,MITM,1,54.27,57.19,55.34,907,658,4.55
2024-08-26T12:09:18.000000Z,22497,61187,TCP,1738,inbound,242,199848,False,Windows server,MITM,1,60.21,69.1,65.15,595,710,4.7
2024-08-26T12:02:43.000000Z,13657,31597,UDP,1225,outbound,261,136205,False,Linux server,MITM,1,69.49,51.84,61.16,750,492,4.5
2024-08-26T12:05:17.000000Z,25964,30241,TCP,571,inbound,151,278917,False,Windows server,MITM,1,52.51,55.34,56.32,835,594,4.35
2024-08-26T12:01:10.000000Z,6623,55683,TCP,1578,outbound,160,255099,True,Windows server,MITM,1,52.76,56.58,75.63,567,595,4.15
2024-08-26T12:09:15.000000Z,3222,12823,TCP,607,outbound,424,253853,True,Linux server,MITM,1,50.66,50.03,70.39,861,830,4.95
2024-08-26T12:04:36.000000Z,6445,49705,TCP,624,inbound,122,287900,True,Linux server,MITM,1,68.92,66.88,62.81,500,725,4.7
2024-08-26T12:07:51.000000Z,26467,3551,UDP,1411,inbound,189,195485,True,Linux server,MITM,1,63.67,54.96,69.94,967,882,5.1
2024-08-26T12:07:00.000000Z,11487,41394,UDP,915,outbound,436,305715,True,Linux server,MITM,1,51.92,57.55,58.12,767,968,4.55
2024-08-26T12:04:24.000000Z,11272,26652,TCP,1090,inbound,271,459319,False,Linux server,MITM,1,58.15,51.08,63.92,727,465,4.25
2024-08-26T12:07:43.000000Z,7402,48229,TCP,1957,outbound,387,126968,True,Linux server,MITM,1,53.48,67.38,77.48,831,832,5.15
2024-08-26T12:06:40.000000Z,34794,21118,UDP,1732,outbound,492,438795,True,Windows server,MITM,1,67.37,55.84,64.69,520,917,4.7
2024-08-26T12:04:07.000000Z,64498,19807,UDP,1109,outbound,299,477616,True,Linux server,MITM,1,69.39,56.22,66.14,540,887,4.7
2024-08-26T12:02:03.000000Z,16168,12573,UDP,995,inbound,115,366422,False,Windows server,MITM,1,58.03,66.27,58.86,962,763,4.75
2024-08-26T12:08:16.000000Z,47548,50479,TCP,701,inbound,445,154552,True,Linux server,MITM,1,51.96,67.98,63.65,932,529,4.65
2024-08-26T12:07:16.000000Z,1917,7061,UDP,1191,inbound,482,392232,True,Windows server,MITM,1,64.41,51.25,69.26,758,812,4.9
2024-08-26T12:05:09.000000Z,27771,50345,TCP,1688,inbound,307,437315,True,Linux server,MITM,1,69.11,51.57,73.36,750,696,4.8
2024-08-26T12:09:14.000000Z,38038,3961,TCP,872,outbound,482,492066,True,Linux server,MITM,1,62.57,51.46,65.15,770,964,4.9
2024-08-26T12:03:23.000000Z,43558,51544,TCP,1053,inbound,450,195219,False,Linux server,MITM,1,51.52,57.36,56.75,575,537,3.95
2024-08-26T12:08:31.000000Z,39147,61014,UDP,1996,outbound,465,229181,False,Windows server,MITM,1,54.3,63.43,67.07,872,573,4.65
2024-08-26T12:04:49.000000Z,38513,42809,TCP,1208,inbound,248,307697,False,Linux server,MITM,1,67.91,50.14,62.01,898,921,5.1
2024-08-26T12:04:46.000000Z,12918,55896,UDP,1101,inbound,301,280059,True,Linux server,MITM,1,64.02,52.77,68.56,572,886,4.7
2024-08-26T12:06:44.000000Z,35507,61764,UDP,1729,inbound,461,486446,False,Windows server,MITM,1,66.76,61.79,63.5,551,933,4.9
2024-08-26T12:04:14.000000Z,58323,13232,TCP,743,inbound,178,152287,True,Linux server,MITM,1,53.06,67.05,60.67,922,572,4.65
2024-08-26T12:07:19.000000Z,33142,56706,UDP,1987,outbound,474,171329,True,Windows server,MITM,1,53.62,67.33,79.37,996,609,4.95
2024-08-26T12:06:50.000000Z,20352,2356,TCP,1944,outbound,402,440548,True,Windows server,MITM,1,68.16,57.21,73.07,696,418,4.6
2024-08-26T12:01:00.000000Z,22199,63046,UDP,1951,outbound,481,135755,True,Windows server,MITM,1,52.12,53.92,61.22,701,528,4.25
2024-08-26T12:05:54.000000Z,26314,60859,UDP,1265,outbound,498,262630,True,Windows server,MITM,1,67.11,69.61,68.7,704,531,4.7
2024-08-26T12:02:54.000000Z,29735,6322,TCP,601,outbound,304,130806,True,Windows server,MITM,1,53.17,63.7,71.08,818,524,4.75
2024-08-26T12:09:55.000000Z,35016,55333,UDP,1333,inbound,286,284128,False,Linux server,MITM,1,60.17,50.64,60.05,712,622,4.7
2024-08-26T12:04:52.000000Z,16305,62831,UDP,1076,outbound,182,241125,True,Linux server,MITM,1,51.96,60.42,75.73,740,941,4.95
2024-08-26T12:08:51.000000Z,21921,55992,UDP,569,inbound,323,215607,False,Windows server,MITM,1,58.46,50.33,61.51,617,744,4.45
2024-08-26T12:07:20.000000Z,15789,36773,TCP,1432,inbound,239,188560,False,Linux server,MITM,1,60.55,69.08,79.89,735,790,5.0
2024-08-26T12:00:32.000000Z,2434,27895,TCP,1663,outbound,477,156984,True,Windows server,MITM,1,69.03,68.53,73.74,572,493,4.6
2024-08-26T12:06:00.000000Z,35378,64040,UDP,1565,outbound,399,309062,False,Linux server,MITM,1,56.68,62.2,75.91,944,449,4.75
2024-08-26T12:01:04.000000Z,50264,63679,TCP,1882,outbound,369,398662,True,Linux server,MITM,1,51.8,50.47,72.93,894,606,4.75
2024-08-26T12:09:22.000000Z,25354,25175,TCP,1757,outbound,320,207969,False,Linux server,MITM,1,69.19,65.31,76.88,991,971,5.4
2024-08-26T12:08:25.000000Z,13213,30018,TCP,1624,inbound,327,296697,True,Windows server,MITM,1,51.34,55.52,74.8,536,751,4.35
2024-08-26T12:07:08.000000Z,36097,4183,TCP,529,inbound,148,178079,False,Windows server,MITM,1,58.58,64.32,55.91,521,842,4.55
2024-08-26T12:07:46.000000Z,59761,14087,UDP,1371,inbound,250,455213,False,Windows server,MITM,1,57.23,69.2,58.45,790,853,4.75
2024-08-26T12:02:14.000000Z,65440,16066,UDP,1821,outbound,361,476508,True,Linux server,MITM,1,67.22,60.11,55.91,910,466,4.8
2024-08-26T12:04:27.000000Z,31749,9105,UDP,1725,outbound,244,396322,False,Linux server,MITM,1,68.71,51.21,56.01,860,674,4.8
2024-08-26T12:05:57.000000Z,26697,40055,TCP,564,inbound,498,458895,True,Linux server,MITM,1,55.37,66.93,70.62,752,724,4.75
2024-08-26T12:01:47.000000Z,60267,63936,TCP,1294,inbound,423,219315,True,Linux server,MITM,1,54.91,52.34,70.02,781,425,4.35
2024-08-26T12:08:20.000000Z,35049,49695,TCP,1740,inbound,186,280052,True,Linux server,MITM,1,63.03,60.65,70.53,920,662,5.2
2024-08-26T12:04:27.000000Z,44822,61850,TCP,1711,outbound,486,204095,False,Windows server,MITM,1,67.02,56.92,68.96,542,701,4.5
2024-08-26T12:03:31.000000Z,17987,27649,UDP,1741,inbound,358,149054,True,Windows server,MITM,1,52.93,67.91,77.1,820,701,4.95
2024-08-26T12:09:00.000000Z,23841,44991,TCP,1524,inbound,104,320869,False,Linux server,MITM,1,56.02,61.16,58.58,680,792,4.55
2024-08-26T12:04:45.000000Z,38618,52437,UDP,1440,outbound,474,323585,True,Linux server,MITM,1,57.25,59.66,66.84,907,547,4.45
2024-08-26T12:09:16.000000Z,48034,11262,UDP,1064,inbound,178,426857,False,Linux server,MITM,1,53.36,57.64,69.35,977,677,4.65
2024-08-26T12:07:32.000000Z,30763,32433,TCP,1279,inbound,318,403812,False,Linux server,MITM,1,64.54,56.57,60.56,954,532,4.7
2024-08-26T12:05:38.000000Z,59655,40413,TCP,915,outbound,493,437030,True,Windows server,MITM,1,56.39,55.82,71.03,783,427,4.35
2024-08-26T12:05:00.000000Z,33803,20676,UDP,1559,inbound,168,406371,False,Windows server,MITM,1,51.31,62.08,61.36,622,648,4.65
2024-08-26T12:06:32.000000Z,43360,37951,UDP,913,inbound,375,119889,False,Windows server,MITM,1,62.48,60.5,70.7,574,604,4.8
